ID,Text,Translation
5110,A place to create and enjoy authentic Martian works of art. Consumes Polymers on each visit.,一個創造和享受真實火星藝術品的場所，每次造訪時消耗聚合物。 
5010,Artificial Sun,人造太陽
5011,Artificial Suns,人造太陽
5012,This marvel of Martian engineering produces colossal amounts of Power. It provides light for nearby solar panels during the night in addition to heating the surrounding area. Consumes vast amounts of Water on startup.,這個火星工程的奇蹟生產無比巨大的電力。 它在夜間為週邊太陽能板提供光源， 並加熱週邊區域。 啟動時會消耗大量的水。 
5014,Atomic Accumulators,原子蓄電站
5015,"Stores Power. High capacity and max output, but charges slowly.",儲存能源。 高容量與最高輸出， 但是充電慢。 
5017,Basic Dome,基礎蒼穹頂
5018,Basic Domes,基礎蒼穹頂
5019,A small Dome suitable for the early days of the Colony.,一個適合殖民地早期的小型蒼穹頂
5022,Casino Complex,複合式賭城
5023,Casino Complexes,複合式賭城
5024,"A place of luxurious entertainment and questionable morals, helping to bring out the best of humanity.",一個充滿奢華娛樂與道德挑戰的地方，可以引導出人性的光輝！
3537,Cloning Vats,複製槽
5025,Creates Clones over time. Cloned Colonists grow and age twice as fast.,持續生產複製人， 複製的殖民者有兩倍成長跟變老速度。 
5035,<concrete(Stored_Concrete)>,
5036,Concrete Depot,混凝土存放區
5037,Concrete Depots,混凝土存放區
5038,Stores <concrete(max_storage_per_resource)>. Excess resources will be delivered automatically to other depots within Drone range.,存放 <concrete(max_storage_per_resource)> 無人機會自動將滿出來的資源送到範圍內的其他存放區。 
7666,"+<upgrade1_mul_value_1>% Production as long as the building is supplied with Fuel. If not supplied with Fuel, the building will continue to operate but will lose the bonus.",只要供應建築物燃料就會 +<upgrade1_mul_value_1>% 產量。 如果未提供燃料， 建築物仍會繼續運作， 但將失去加成。 
5031,+<upgrade3_mul_value_1>% Production.,+<upgrade3_mul_value_1>% 產量
5032,Concrete Extractor,混凝土挖掘站
5033,Concrete Extractors,混凝土挖掘站
5034,Extracts sulfurous rich regolith from Concrete deposits and produces Concrete. All extractors contaminate nearby buildings with dust.,可以從混凝土資源區挖掘並處理成可用的 混凝土資源。 所有的挖掘站工作時都會揚起地面上的粉塵， 粉塵將會影響附近的建築物外觀。 
5039,Cube Depot,立方體存放區
5040,Cube Depots,立方體存放區
5041,A safe place to store Black Cubes.,一個安全存放黑立方體的地方
6984,Defensive Turret,防禦砲塔
6985,Defensive Turrets,防禦砲塔
6986,A laser-targeting defense structure. Protect nearby buildings from meteors. Can attack enemy vehicles at extreme range.,一種雷射防禦工事， 保護附近建築免於隕石擊中， 可在極遠距離攻擊敵人車輛。 
5042,Diner,餐廳
5043,Diners,餐廳
5044,Serves the finest dishes on Mars. Now featuring non-plastic tableware.,提供火星上最好的餐點， 現在主打非塑膠餐具
5045,Drone Assembler,無人機裝配廠
5046,Drone Assemblers,無人機裝配廠
5047,Produces Drones Prefabs which can then be used to order new drones in Drone Hubs multiplying the obedient workforce of the Colony. Probably not a threat to humans.,生產無人機預製件， 可用在無人機中心訂購新的無人機， 使殖民地服從勞動力增加。應該不會對人類造成威脅。 
4478,<description><newline><newline>Current status: <DronesStatusText><newline>Drones<right><drone(DronesCount)>,<description><newline><newline> 目前狀態： <DronesStatusText><newline> 無人機 <right><drone(DronesCount)>
4479,<DronesCount><icon_Drone_small>,<DronesCount><icon_Drone_small>
5048,Drone Hubs,無人機中心
5049,Controls Drones and allocates them to different tasks.,控制並分派不同任務給無人機
5050,<wasterock(Stored_WasteRock)>,<wasterock(Stored_WasteRock)>
5051,Dumping Site,棄置場
5052,Dumping Sites,棄置場
5053,Stores <wasterock(max_amount_WasteRock)>. Waste Rock is produced as side product of different mining activities.,存放 <wasterock(max_amount_WasteRock)>。 廢棄碎石是挖掘資源的副產品。 
5061,<electronics(Stored_Electronics)>,<electronics(Stored_電子零件)>
5062,Electronics Depot,電子零件存放區
5063,Electronics Depots,電子零件存放區
5064,Stores <electronics(max_storage_per_resource)>. Excess resources will be delivered automatically to other depots within Drone range.,存放 <electronics(max_storage_per_resource)> 無人機會自動將滿出來的資源送到範圍內的其他存放區。 
7667,+<upgrade1_mul_value_1>% Production.,+<upgrade1_mul_value_1>% 產量
3523,Electronics Factory,電子零件工廠
5059,Electronics Factories,電子零件工廠
5060,Creates Electronics from Rare Metals.,用稀有金屬製造電子零件
5065,Electronics Store,全國電子火星店
5066,Electronics Stores,全國電子火星店
5067,Buy the latest and greatest gadgets Mars has to offer! Consumes Electronics on each visit.,購買火星上最感心的小工具！ 同步提供地球上最潮的電動玩具與遊戲機。 每次造訪時消耗電子零件
8044,Decreases Workplaces by <abs(upgrade1_add_value_1)>.,減少工作職缺 <abs(upgrade1_add_value_1)>
4812,Farm,農場
5070,<food(Stored_Food)>,<food(Stored_Food)>
5071,Food Depot,食物存放區
5072,Food Depots,食物存放區
5073,Stores <food(max_storage_per_resource)>. Excess resources will be delivered automatically to other depots within Drone range.,存放 <food(max_storage_per_resource)> 無人機會自動將滿出來的資源送到範圍內的其他存放區。 
5114,Fountain,噴泉
5115,Fountains,噴泉
5077,<fuel(Stored_Fuel)>,<fuel(Stored_Fuel)>
5078,Fuel Depot,燃料存放區
5079,Fuel Depots,燃料存放區
5080,Stores <fuel(max_storage_per_resource)>. Excess resources will be delivered automatically to other depots within Drone range.,存放 <fuel(max_storage_per_resource)> 無人機會自動將滿出來的資源送到範圍內的其他存放區。 
5029,+<upgrade1_mul_value_1>% Production; +<power(upgrade1_add_value_2)> Consumption.,+<upgrade1_mul_value_1>% 產量； +<power(upgrade1_add_value_2)> 耗電量。 
5074,Fuel Refinery,燃料精煉廠
5075,Fuel Refineries,燃料精煉廠
5076,Produces Fuel from Water.,從水中精煉燃料
5082,+<upgrade1_mul_value_1>% Production; +<upgrade1_mul_value_2>% Oxygen Consumption.,+<upgrade1_mul_value_1>% 產量； +<upgrade1_mul_value_2>% 氧氣耗量。
5083,Fungal Farm,真菌農場
5084,Fungal Farms,真菌農場
5085,Produces Food.,生產糧食
5086,Autoregulator,自動調節器
5087,Reduces Workplaces by <abs(upgrade1_add_value_1)>.,減少工作職缺 <abs(upgrade1_add_value_1)>.
5089,This building no longer requires Workers and operates at <upgrade2_add_value_2> Performance.,此建築物不再需要人員操作，且維持工作效率為 <upgrade2_add_value_2>
5090,Fusion Reactor,核融合反應爐
5091,Fusion Reactors,核融合反應爐
5092,Generates significant amounts of Power but requires Workers from a nearby Dome.,生產大量的能源， 但是需要來自附近蒼穹頂的工人。 
5149,Garden,花園
5150,Gardens,花園
5093,Geoscape Dome,天頂蒼穹
5094,Geoscape Domes,天頂蒼穹
5095,"A slice of Earth on Mars, this Dome increases the Comfort of all Residences within. It also increases the Sanity of its inhabitants every Sol.",非常巨大的蒼穹頂，簡直看起來就是另一顆小地球。 可以提供居民非常好的舒適度， 而且逐日恢復理智。 
5021,This building no longer requires Workers and operates at <upgrade1_add_value_2> Performance.,此建築物不再需要人員操作， 且維持工作效率為 <upgrade1_add_value_2> 。
5096,Grocer,雜貨商
5097,Grocers,雜貨商
5098,Distributes hot meals and fresh produce.,銷售熱食與新鮮農產品
5099,A beautiful park complex. Increases the Comfort of all Residences in the Dome.,一座美麗的複合式公園， 增加所有蒼穹頂居民的舒適度。 
5100,Decreases Workplaces by <abs(upgrade1_add_value_1)>.,減少工作職缺 <abs(upgrade1_add_value_1)>
5101,Hydroponic Farm,水培農場
5102,Hydroponic Farms,水培農場
5069,Produces Food. Consumes Water depending on crop type.,出產糧食，消耗的水量視作物種類而定。 
8045,Improves Service Comfort. Colonists can visit for Relaxation.,改善服務品質，殖民者會為了放鬆而造訪。 
5105,Infirmary,診所
5106,Infirmaries,診所
5107,"Visitors will recover Health and Sanity as long as they are not starving, dehydrated, freezing or suffocating. A Dome with a Medical Building has lower minimum Comfort requirement for births.",來訪者在未處於飢餓、 脫水、 凍傷或窒息的情況下， 會回復健康與理智。 擁有醫療建築的蒼穹頂會降低生產時所需要的舒適度需求。 
5111,Lake,湖泊
5112,Lakes,湖泊
5113,A large lake with refreshingly cool water.,一座有著清涼湖水的大湖
5117,Large Monument,大紀念碑
5118,Large Monuments,大紀念碑
5119,A decorative monument created from the mysterious Black Cubes. Definitely not a place of worship.,一個由神秘黑立方體創造的裝飾性紀念碑，絕對不是個值得崇拜的地方。 
5120,Large Solar Panel,大型太陽能板
5121,Generates Power during daytime. Its effectiveness is decreased by dust accumulation and during Dust Storms. Protected from dust while turned off.,在白天產生電力， 其效率因粉塵覆蓋或是沙塵暴來襲而降低， 關閉時可以防塵。 
3532,Living Quarters,宿舍
5122,Provides living space. Resting residents recover Comfort faster compared to other Residences.,提供居住空間，休息中居民回復舒適度的速度較其他居民快。 
4813,MDS Laser,MDS 雷射
5123,MDS Lasers,MDS 雷射
5124,Destroys any falling meteors in its range. Has a short cooldown between shots.,在其範圍內摧毀任何落下的隕石， 每次射擊的冷卻時間短。 
5127,MOXIE,火星氧蒐集裝置
5128,MOXIEs,火星氧蒐集裝置
5129,Produces Oxygen. No production during Dust Storms.,生產氧氣， 在沙塵暴期間沒有產能。 
5130,"MOXIE instruments, which employ MOXIE (short for Mars Oxygen In situ resource utilization Experiment) technology, produce Oxygen from the rich amounts of carbon dioxide in the Martian atmosphere.

<center><image UI/Common/rollover_line.tga 2000> <left>

Developed in the 20th century but first tested on a rover mission to Mars in the early 20s of the 21st century, that once experimental technology now forms the backbone of life support in our first Colony on an alien world.

These instruments require nothing but power and regular maintenance and, of course, a connection to the lifeline of our Colony.","火星氧蒐集裝置儀器， 應用 MOXIE (Mars Oxygen In situ resource utilization Experiment 的縮寫) 科技， 從富含二氧化碳的火星大氣中產生氧氣。 

<center><image UI/Common/rollover_line.tga 2000> <left>

在二十世紀開發， 但在二十一世紀初期首次在火星探測器上進行測試， 在當時的這項實驗技術現在成為我們在外星世界第一個殖民地的維生關鍵。 

這些儀器只需要電力和定期維護， 當然， 這與我們的殖民地的生命線息息相關。 "
5133,<machineparts(Stored_MachineParts)>,<machineparts(Stored_MachineParts)>
5134,Machine Parts Depot,機械零件存放區
5135,Machine Parts Depots,機械零件存放區
5136,Stores <machineparts(max_storage_per_resource)>. Excess resources will be delivered automatically to other depots within Drone range.,儲存 <machineparts(max_storage_per_resource)> 超過的資源會被自動送到無人機範圍內的其它存放區
7668,+<upgrade1_mul_value_1>% Production.,+<upgrade1_mul_value_1>% 產量
5058,+<upgrade3_mul_value_1>% Production; +<power(upgrade3_add_value_2)> Consumption.,+<upgrade3_mul_value_1>% 產量； +<power(upgrade3_add_value_2)> 耗電量
3522,Machine Parts Factory,機械零件工廠
5131,Machine Parts Factories,機械零件工廠
5132,Produces Machine Parts from Metals.,用金屬製造機械零件
5137,Martian University,火星大學
5138,Martian Universities,火星大學
5139,Trains Specialists using modern remote learning techniques.,使用新式遠距學習科技訓練專業技術人員
5140,Holographic Scanner,全像掃描儀
5141,Increases Birth Rate in the Dome.,增加蒼穹頂內的生育率
5104,Improves Service Comfort. Colonists can visit for Relaxation,改善服務品質，殖民者會為了放鬆而造訪。 
3539,Medical Center,尖端醫療中心
5142,Medical Centers,尖端醫療中心
5143,"Visitors will recover Health and Sanity as long as they are not starving, dehydrated, freezing or suffocating. Larger capacity and more effective than the Infirmary. A Dome with a Medical Building has lower minimum Comfort requirement for births.",來訪者在未處於飢餓、 脫水、 凍傷或窒息的情況下， 會回復健康與理智。 比診所容量更大、 效率更好。 擁有醫療建築的蒼穹頂會降低生產時所需要的舒適度需求。 
5146,Medium Dome,中型蒼穹頂
5147,Medium Domes,中型蒼穹頂
5148,A medium-sized Dome design.,一座中等尺寸的蒼穹頂設計。
5152,Mega Dome,巨型蒼穹頂
5153,Mega Domes,巨型蒼穹頂
5154,The most advanced and spacious Dome design.,最先進而寬敞的蒼穹頂設計。
5155,Mega Monument,巨型紀念碑
5156,Mega Monuments,巨型紀念碑
5157,A gigantic structure made of Black Cubes.,由黑立方體製造的巨大結構。
5161,<metals(Stored_Metals)>,
5162,Metals Depot,金屬存放區
5163,Metals Depots,金屬存放區
5164,Stores <metals(max_storage_per_resource)>. Excess resources will be delivered automatically to other depots within Drone range.,儲存 <metals(max_storage_per_resource)> 超過的資源會被自動送到無人機範圍內的其它存放區。 
7669,"+<upgrade1_mul_value_1>% Production as long as the building is supplied with Fuel. If not supplied with Fuel, the building will continue to operate but will lose the bonus.",只要供應建築物燃料就會 +<upgrade1_mul_value_1>% 產量。 如果未提供燃料， 建築物仍會繼續運作， 但將失去加成。 
5158,+<upgrade3_mul_value_1>% Production.,+<upgrade3_mul_value_1>% 產量
3527,Metals Extractor,金屬挖掘站
5159,Metals Extractors,金屬挖掘站
5160,Extracts Metals from underground deposits. All extractors contaminate nearby buildings with dust.,從地下資源點萃取金屬。 所有萃取機均會對週圍建築造成粉塵汙染。 
1182,Mirror Sphere,天體者們
5165,Mirror Spheres,天體者們
5166,A reflective sphere of unknown composition.,一個由未知成分組成的反射球體
5167,Mohole Mine,莫霍礦井
5168,Mohole Mines,莫霍礦井
1075,"Mining deep into the crust of Mars, the Mohole Mine produces Metals, Rare Metals and Waste Rock, while heating the surrounding area.",深入火星地殼挖掘礦物，莫霍礦井出產金屬、稀有金屬、與廢棄碎石，同時加熱週圍區域。 
5170,Hygroscopic Coating,吸水塗料
5126,+<upgrade1_mul_value_1>% Production.,+<upgrade1_mul_value_1>% 產量
5172,+<upgrade2_mul_value_1>% Production.,+<upgrade2_mul_value_1>% 產量
3519,Moisture Vaporator,水氣蒐集站
5173,Moisture Vaporators,水氣蒐集站
5174,Produces Water from the atmosphere. Production lowered when placed near other Vaporators. No production during Dust Storms.,從大氣中收集水分，太靠近其他蒐集器會降低產量。在沙塵暴期間無法產出。 
5175,"Moisture Vaporators provide a limitless, albeit slower and energy consuming, supply of water once water deposits are no longer a viable option. 

<center><image UI/Common/rollover_line.tga 2000> <left>

Moisture Vaporators are based on WAVAR tech (Water-Vapor Adsorption Reactor), a process that extracts water directly from the Martian atmosphere by alternately blowing air over a zeolite adsorption bed and heating the bed to extract the absorbed water. While the water output is less than that of the Water Extractor, there is no end to the amount of water it can generate, and its mechanical simplicity means Water Vaporators can be deployed anywhere on the Martian surface.","當沉積水不再是可行的選擇，水氣蒐集站提供了無限的、速度更慢、更耗能的水供應。 

<center><image UI/Common/rollover_line.tga 2000> <left>

水氣蒐集站基於 WAVAR 技術（水蒸氣吸附反應器），通過在沸石吸附床上交替吹氣並加熱吸附床提取吸收的水氣，來從火星大氣中直接提取水的程序。雖然出水量少於水資源挖掘機，但其產生的水總量沒有終點，而且其機構的簡單性意味著水氣蒐集站可以部署在火星表面的任何地方。"
